epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
15,train,baseline,0.0690658912062645,98.625,98.625,2.458984375,2.458984375,2.79296875,2.79296875,3584,10,8.38666884953715,9.3828125,11.3046875,1.4501953125,0.170166015625,,,0.2492300443882885,8.61046076068745,4.08203125,9.828125,0.47412109375,0.2269287109375,3.4741760335076193,1.92578125,9.0078125,0.55419921875,0.1497802734375
1,test,,1.1938931941986084,65.625,65.625,1.9169921875,1.9169921875,2.357421875,2.357421875,628,10,7.247946012454072,8.4609375,10.0546875,1.20703125,0.1583251953125,3.24609375,3.201171875,0.2727775218975863,6.65821148275179,2.4140625,10.296875,0.362548828125,0.15966796875,3.1852953424983985,1.509765625,8.6328125,0.473876953125,0.129638671875
2,test,,1.2282978296279907,68.5,68.5,2.103515625,2.103515625,2.490234375,2.490234375,555,10,7.2265756085012365,8.1171875,10.5,1.3583984375,0.2271728515625,3.15234375,3.08203125,0.3343533064059173,6.65821148275179,2.66796875,9.4375,0.400634765625,0.1805419921875,3.1852953424983985,1.654296875,7.99609375,0.51904296875,0.1463623046875
3,test,,1.2051175832748413,71.5,71.5,2.125,2.125,2.5234375,2.5234375,530,10,7.2232257486886535,8.0,10.53125,1.388671875,0.240234375,3.24609375,3.134765625,0.35963606604740134,6.65821148275179,2.935546875,8.7890625,0.440673828125,0.2001953125,3.1852953424983985,1.7998046875,7.58984375,0.56494140625,0.160888671875
4,test,,1.1592402458190918,72.9375,72.9375,2.166015625,2.166015625,2.556640625,2.556640625,572,10,7.401812833303436,8.265625,10.6953125,1.3603515625,0.2266845703125,3.3515625,3.2265625,0.35565428085434414,6.65821148275179,3.0546875,8.8125,0.458984375,0.2047119140625,3.1852953424983985,1.86328125,7.7265625,0.5849609375,0.1627197265625
5,test,,1.0439012050628662,75.625,75.625,2.22265625,2.22265625,2.607421875,2.607421875,605,10,7.5845122653556825,8.5703125,10.8359375,1.330078125,0.209228515625,3.345703125,3.267578125,0.3452038242436606,6.65821148275179,3.15625,8.9140625,0.47412109375,0.207275390625,3.1852953424983985,1.90234375,7.953125,0.59716796875,0.1617431640625
6,test,,1.005388617515564,76.4375,76.4375,2.267578125,2.267578125,2.60546875,2.60546875,634,10,7.681324919937975,8.6640625,10.859375,1.328125,0.201904296875,3.40625,3.287109375,0.3318509480651353,6.65821148275179,3.240234375,8.84375,0.486572265625,0.21142578125,3.1852953424983985,1.9462890625,7.95703125,0.61083984375,0.1641845703125
7,test,,0.9572067856788635,78.125,78.125,2.302734375,2.302734375,2.708984375,2.708984375,661,10,7.822209958634541,8.8203125,11.140625,1.314453125,0.20849609375,3.466796875,3.34375,0.3263927908651087,6.65821148275179,3.30078125,8.875,0.495849609375,0.2132568359375,3.1852953424983985,1.958984375,8.0859375,0.61474609375,0.1632080078125
8,test,,0.932383120059967,77.5625,77.5625,2.3359375,2.3359375,2.66796875,2.66796875,664,10,7.7868791848983285,8.84375,11.0390625,1.3203125,0.1990966796875,3.419921875,3.291015625,0.3347150509531971,6.65821148275179,3.388671875,8.7265625,0.5087890625,0.2186279296875,3.1852953424983985,2.00390625,8.0234375,0.62890625,0.16650390625
9,test,,0.9945511817932129,79.125,79.125,2.337890625,2.337890625,2.59375,2.59375,614,10,7.705072660426423,8.6328125,10.7734375,1.30859375,0.198486328125,3.42578125,3.283203125,0.33758361425415273,6.65821148275179,3.427734375,8.4375,0.5146484375,0.22412109375,3.1852953424983985,2.060546875,7.69921875,0.64697265625,0.17431640625
10,test,,0.966996431350708,78.0,78.0,2.376953125,2.376953125,2.67578125,2.67578125,673,10,7.84797091889922,8.9453125,11.0546875,1.3076171875,0.1907958984375,3.416015625,3.283203125,0.34522940578859423,6.65821148275179,3.4765625,8.6484375,0.52197265625,0.2227783203125,3.1852953424983985,2.08203125,7.96484375,0.65380859375,0.171630859375
11,test,,0.942536473274231,79.3125,79.3125,2.3984375,2.3984375,2.62109375,2.62109375,661,10,7.872083216839908,8.984375,10.8515625,1.2333984375,0.172607421875,3.37890625,3.279296875,0.32483835426043683,6.65821148275179,3.5078125,8.625,0.52685546875,0.224365234375,3.1852953424983985,2.12109375,7.92578125,0.66552734375,0.17431640625
12,test,,0.8887818455696106,80.375,80.375,2.3984375,2.3984375,2.634765625,2.634765625,654,10,7.8543353903718796,8.8984375,10.9375,1.2861328125,0.1861572265625,3.42578125,3.30859375,0.33138740129265876,6.65821148275179,3.548828125,8.4609375,0.53271484375,0.22802734375,3.1852953424983985,2.126953125,7.83203125,0.66748046875,0.176025390625
13,test,,0.8772774338722229,81.375,81.375,2.3671875,2.3671875,2.6328125,2.6328125,645,10,7.753733417882709,8.7890625,10.90625,1.3134765625,0.1942138671875,3.42578125,3.322265625,0.33013797317857047,6.65821148275179,3.60546875,8.234375,0.54150390625,0.2333984375,3.1852953424983985,2.15234375,7.66796875,0.67578125,0.1798095703125
14,test,,0.9146316647529602,80.5625,80.5625,2.404296875,2.404296875,2.705078125,2.705078125,659,10,7.871451546630208,8.90625,11.140625,1.333984375,0.20068359375,3.4609375,3.34375,0.34426792759428543,6.65821148275179,3.669921875,8.21875,0.55126953125,0.23583984375,3.1852953424983985,2.146484375,7.796875,0.673828125,0.177490234375
15,test,,1.0576353073120117,79.1875,79.1875,2.408203125,2.408203125,2.63671875,2.63671875,655,10,7.817980277757797,8.8984375,10.9453125,1.2890625,0.18701171875,3.46484375,3.357421875,0.3359370206545823,6.65821148275179,3.685546875,8.1875,0.5537109375,0.2369384765625,3.1852953424983985,2.158203125,7.76953125,0.677734375,0.1785888671875
