epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
11,train,baseline,0.08239738643169403,97.625,97.625,2.5078125,2.5078125,2.01953125,2.01953125,452,10,6.529888792285756,7.14453125,8.21875,1.162109375,0.130615234375,,,0.26490911148300234,8.609136238771026,3.16796875,9.4140625,0.367919921875,0.2010498046875,3.480940157989187,1.6513671875,7.32421875,0.474365234375,0.1553955078125
12,train,baseline,0.07914736121892929,97.6875,97.6875,2.515625,2.515625,2.0234375,2.0234375,438,10,6.555507932456187,7.1640625,8.2109375,1.1669921875,0.1278076171875,,,0.2375266366478049,8.609742965611721,3.244140625,9.2890625,0.376708984375,0.2056884765625,3.4732702176339267,1.67578125,7.28515625,0.482421875,0.1575927734375
13,train,baseline,0.07617504894733429,97.8125,97.8125,2.515625,2.515625,2.02734375,2.02734375,434,10,6.582344568388663,7.13671875,8.203125,1.169921875,0.1298828125,,,0.2579806390333435,8.610485113316958,3.302734375,9.140625,0.383544921875,0.209716796875,3.462679436842561,1.6953125,7.20703125,0.489501953125,0.159912109375
14,train,baseline,0.07399964332580566,97.9375,97.9375,2.51953125,2.51953125,2.025390625,2.025390625,421,10,6.593864899708818,7.234375,8.28125,1.1708984375,0.126708984375,,,0.2956473322158449,8.607471503997653,3.375,9.09375,0.39208984375,0.213134765625,3.4838598386308277,1.70703125,7.3046875,0.489990234375,0.1591796875
15,train,baseline,0.07116205245256424,98.0625,98.0625,2.521484375,2.521484375,2.029296875,2.029296875,425,10,6.62242296429898,7.17578125,8.234375,1.173828125,0.1282958984375,,,0.26999555322677177,8.611774441376875,3.400390625,8.9921875,0.394775390625,0.21533203125,3.47895164076313,1.7119140625,7.23046875,0.4921875,0.16064453125
1,test,,1.512785792350769,61.9375,61.9375,2.232421875,2.232421875,1.7255859375,1.7255859375,362,10,6.344928150231106,6.57421875,7.40625,1.025390625,0.11248779296875,3.2109375,3.16796875,0.3148463489412373,6.65821148275179,1.9677734375,9.296875,0.29541015625,0.148681640625,3.1852953424983985,1.271484375,7.21484375,0.399169921875,0.1302490234375
2,test,,1.5811257362365723,65.125,65.125,2.3125,2.3125,1.7646484375,1.7646484375,311,10,6.303096023216322,6.50390625,7.5390625,1.046875,0.13720703125,3.234375,3.171875,0.31931361627407706,6.65821148275179,2.107421875,8.9453125,0.316650390625,0.16015625,3.1852953424983985,1.3525390625,6.984375,0.4248046875,0.1396484375
3,test,,1.3919662237167358,68.0625,68.0625,2.328125,2.328125,1.7861328125,1.7861328125,280,10,6.2504005170657315,6.359375,7.58984375,1.0478515625,0.1622314453125,3.2421875,3.15625,0.34176787513926904,6.65821148275179,2.2578125,8.5,0.339111328125,0.1734619140625,3.1852953424983985,1.4189453125,6.70703125,0.4453125,0.148681640625
4,test,,1.4463242292404175,68.3125,68.3125,2.3984375,2.3984375,1.8046875,1.8046875,264,10,6.209141764704803,6.328125,7.6640625,1.091796875,0.1746826171875,3.2265625,3.130859375,0.35359548203661423,6.65821148275179,2.337890625,8.3125,0.35107421875,0.1800537109375,3.1852953424983985,1.43359375,6.64453125,0.449951171875,0.150634765625
5,test,,1.386029839515686,69.0625,69.0625,2.44921875,2.44921875,1.830078125,1.830078125,254,10,6.341991408598973,6.4296875,7.75,1.05078125,0.17041015625,3.255859375,3.142578125,0.35659230496647437,6.65821148275179,2.37109375,8.34375,0.356201171875,0.18115234375,3.1852953424983985,1.4736328125,6.66796875,0.462646484375,0.1531982421875
6,test,,1.3397527933120728,71.0625,71.0625,2.4609375,2.4609375,1.853515625,1.853515625,265,10,6.423184324105688,6.51953125,7.78125,1.041015625,0.162353515625,3.25390625,3.125,0.3760013618390317,6.65821148275179,2.4375,8.296875,0.3662109375,0.18505859375,3.1852953424983985,1.498046875,6.70703125,0.470458984375,0.1544189453125
7,test,,1.2913779020309448,74.6875,74.6875,2.4921875,2.4921875,1.8935546875,1.8935546875,271,10,6.542683264439613,6.625,7.88671875,1.0478515625,0.16015625,3.25390625,3.140625,0.36101846697495854,6.65821148275179,2.50390625,8.2734375,0.376220703125,0.1885986328125,3.1852953424983985,1.5234375,6.76171875,0.478271484375,0.1553955078125
8,test,,1.2504209280014038,73.875,73.875,2.494140625,2.494140625,1.880859375,1.880859375,277,10,6.533200174621118,6.66015625,7.87109375,1.0048828125,0.1539306640625,3.27734375,3.13671875,0.3603751354498068,6.65821148275179,2.57421875,8.171875,0.38671875,0.1932373046875,3.1852953424983985,1.5751953125,6.6953125,0.494384765625,0.159912109375
9,test,,1.2225438356399536,75.1875,75.1875,2.501953125,2.501953125,1.9365234375,1.9365234375,280,10,6.6390580210134305,6.8046875,7.984375,1.0400390625,0.1474609375,3.298828125,3.15234375,0.3597216906729245,6.65821148275179,2.658203125,8.1484375,0.399169921875,0.1973876953125,3.1852953424983985,1.5966796875,6.796875,0.50146484375,0.1597900390625
10,test,,1.1993184089660645,76.3125,76.3125,2.48046875,2.48046875,1.9013671875,1.9013671875,286,10,6.632959485156215,6.78125,7.93359375,1.0087890625,0.145263671875,3.298828125,3.1484375,0.35082958357183885,6.65821148275179,2.724609375,7.98828125,0.4091796875,0.2027587890625,3.1852953424983985,1.6142578125,6.73828125,0.5068359375,0.1619873046875
11,test,,1.167240858078003,75.375,75.375,2.48828125,2.48828125,1.9208984375,1.9208984375,293,10,6.72451348553592,6.828125,7.9765625,1.021484375,0.143798828125,3.3203125,3.17578125,0.3506686719446734,6.65821148275179,2.78125,7.92578125,0.417724609375,0.2061767578125,3.1852953424983985,1.63671875,6.73828125,0.51416015625,0.1634521484375
12,test,,1.1903645992279053,76.25,76.25,2.5078125,2.5078125,1.947265625,1.947265625,292,10,6.7659505664462625,6.87890625,8.0234375,1.0302734375,0.1429443359375,3.34765625,3.18359375,0.3572373659367366,6.65821148275179,2.84375,7.84765625,0.42724609375,0.2100830078125,3.1852953424983985,1.6787109375,6.70703125,0.52685546875,0.166748046875
13,test,,1.1276649236679077,77.0,77.0,2.5,2.5,1.9130859375,1.9130859375,285,10,6.625446031156753,6.77734375,7.96875,1.03125,0.149658203125,3.365234375,3.205078125,0.35342782443110515,6.65821148275179,2.90625,7.62109375,0.4365234375,0.21630859375,3.1852953424983985,1.69921875,6.5625,0.533203125,0.1705322265625
14,test,,1.1344194412231445,76.8125,76.8125,2.544921875,2.544921875,1.94140625,1.94140625,293,10,6.740258097802204,6.88671875,8.015625,1.0185546875,0.140869140625,3.36328125,3.20703125,0.3531505962176601,6.65821148275179,2.921875,7.703125,0.438720703125,0.2156982421875,3.1852953424983985,1.6982421875,6.67578125,0.533203125,0.1685791015625
15,test,,1.1943317651748657,76.4375,76.4375,2.50390625,2.50390625,1.9189453125,1.9189453125,280,10,6.677696082850513,6.80859375,7.953125,1.03125,0.143798828125,3.37890625,3.2265625,0.34719417925295865,6.65821148275179,2.943359375,7.58203125,0.442138671875,0.218505859375,3.1852953424983985,1.697265625,6.59765625,0.533203125,0.1697998046875
