epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
12,train,baseline,0.06904734671115875,98.4375,98.4375,2.4765625,2.4765625,2.373046875,2.373046875,1550,10,7.704270824305861,8.40625,9.734375,1.3369140625,0.13671875,,,0.34975232924897187,8.609446319182817,3.765625,9.484375,0.437255859375,0.2213134765625,3.476149673024,1.8701171875,8.140625,0.5380859375,0.1573486328125
13,train,baseline,0.06614099442958832,98.5625,98.5625,2.48828125,2.48828125,2.373046875,2.373046875,1532,10,7.7648832058549075,8.4140625,9.6875,1.3310546875,0.1319580078125,,,0.3254498800712539,8.610804451334939,3.828125,9.3671875,0.444580078125,0.224853515625,3.467734961310218,1.8828125,8.1171875,0.54296875,0.158447265625
14,train,baseline,0.06438224017620087,98.6875,98.6875,2.494140625,2.494140625,2.376953125,2.376953125,1505,10,7.834712097058306,8.40625,9.6953125,1.322265625,0.1326904296875,,,0.3191832519400259,8.608654315691819,3.869140625,9.2734375,0.449462890625,0.2274169921875,3.475179953186281,1.9052734375,8.0703125,0.54833984375,0.160400390625
15,train,baseline,0.06276686489582062,98.75,98.75,2.49609375,2.49609375,2.380859375,2.380859375,1477,10,7.827803377967172,8.46875,9.796875,1.3330078125,0.1351318359375,,,0.31989323157219324,8.61222646322385,3.95703125,9.171875,0.45947265625,0.2315673828125,3.4822179078688933,1.943359375,8.0703125,0.55810546875,0.16259765625
1,test,,1.3675222396850586,62.9375,62.9375,1.9912109375,1.9912109375,2.00390625,2.00390625,474,10,6.854137589213327,7.51953125,8.671875,1.0849609375,0.1329345703125,3.21484375,3.12890625,0.3238086955674238,6.65821148275179,2.265625,9.6484375,0.34033203125,0.1597900390625,3.1852953424983985,1.443359375,7.81640625,0.453125,0.134765625
2,test,,1.1810100078582764,68.5,68.5,2.15234375,2.15234375,2.109375,2.109375,416,10,6.819642218811572,7.32421875,9.0390625,1.212890625,0.189453125,3.111328125,3.025390625,0.38462243225610016,6.65821148275179,2.55078125,8.8828125,0.383056640625,0.1824951171875,3.1852953424983985,1.6240234375,7.26171875,0.509765625,0.154541015625
3,test,,1.2858659029006958,70.375,70.375,2.2734375,2.2734375,2.2109375,2.2109375,494,10,7.19615522227413,7.8125,9.328125,1.1767578125,0.162109375,3.13671875,3.072265625,0.39589041390969304,6.65821148275179,2.712890625,9.046875,0.407470703125,0.1875,3.1852953424983985,1.66015625,7.6796875,0.521484375,0.1510009765625
4,test,,1.2070194482803345,71.5,71.5,2.306640625,2.306640625,2.1953125,2.1953125,493,10,7.311630656432078,7.81640625,9.265625,1.1728515625,0.156494140625,3.1953125,3.09375,0.38357245720466404,6.65821148275179,2.841796875,8.7890625,0.4267578125,0.1962890625,3.1852953424983985,1.716796875,7.56640625,0.5390625,0.156005859375
5,test,,1.3146116733551025,73.625,73.625,2.369140625,2.369140625,2.2890625,2.2890625,508,10,7.344452572813106,7.953125,9.53125,1.2275390625,0.1654052734375,3.185546875,3.126953125,0.3988148746312976,6.65821148275179,2.984375,8.640625,0.4482421875,0.2042236328125,3.1852953424983985,1.7841796875,7.5703125,0.56005859375,0.16015625
6,test,,1.0551867485046387,76.8125,76.8125,2.40234375,2.40234375,2.255859375,2.255859375,515,10,7.416393161987228,8.0078125,9.4453125,1.203125,0.1524658203125,3.19921875,3.13671875,0.39127632463007617,6.65821148275179,3.0390625,8.5859375,0.45654296875,0.207275390625,3.1852953424983985,1.830078125,7.53125,0.57470703125,0.16357421875
7,test,,1.0045498609542847,78.3125,78.3125,2.400390625,2.400390625,2.23828125,2.23828125,527,10,7.417115010089985,8.0078125,9.421875,1.208984375,0.1502685546875,3.19921875,3.154296875,0.38206672320232443,6.65821148275179,3.162109375,8.3359375,0.47509765625,0.2156982421875,3.1852953424983985,1.90234375,7.38671875,0.59716796875,0.1700439453125
8,test,,0.9445194005966187,79.0,79.0,2.435546875,2.435546875,2.28515625,2.28515625,520,10,7.404949905006838,8.03125,9.546875,1.228515625,0.158203125,3.232421875,3.185546875,0.3878875716585489,6.65821148275179,3.2265625,8.2421875,0.484619140625,0.2196044921875,3.1852953424983985,1.923828125,7.375,0.60400390625,0.17138671875
9,test,,1.0544863939285278,78.125,78.125,2.46875,2.46875,2.27734375,2.27734375,541,10,7.483022023874523,8.1328125,9.5625,1.2099609375,0.1492919921875,3.24609375,3.212890625,0.37411472427909254,6.65821148275179,3.251953125,8.2890625,0.48828125,0.2198486328125,3.1852953424983985,1.9169921875,7.48828125,0.6015625,0.1693115234375
10,test,,1.0147875547409058,79.0,79.0,2.474609375,2.474609375,2.361328125,2.361328125,567,10,7.648416112427824,8.265625,9.75,1.244140625,0.1522216796875,3.28125,3.240234375,0.37569131336459133,6.65821148275179,3.326171875,8.2734375,0.49951171875,0.222900390625,3.1852953424983985,1.9658203125,7.51953125,0.6171875,0.171630859375
11,test,,0.9813869595527649,80.25,80.25,2.49609375,2.49609375,2.330078125,2.330078125,559,10,7.536086084661761,8.2421875,9.6796875,1.2353515625,0.1485595703125,3.294921875,3.26171875,0.3668382357895847,6.65821148275179,3.36328125,8.171875,0.50537109375,0.2257080078125,3.1852953424983985,1.9765625,7.4765625,0.62060546875,0.1729736328125
12,test,,0.970259428024292,80.4375,80.4375,2.482421875,2.482421875,2.35546875,2.35546875,553,10,7.601492475288991,8.2109375,9.6953125,1.2158203125,0.1533203125,3.33984375,3.298828125,0.3598601434320491,6.65821148275179,3.3828125,8.1015625,0.50830078125,0.2276611328125,3.1852953424983985,1.994140625,7.40625,0.6259765625,0.175048828125
13,test,,1.035654902458191,80.1875,80.1875,2.49609375,2.49609375,2.369140625,2.369140625,573,10,7.676128601840037,8.3125,9.796875,1.2158203125,0.1513671875,3.318359375,3.27734375,0.36159498364149784,6.65821148275179,3.458984375,8.0546875,0.51953125,0.23095703125,3.1852953424983985,2.02734375,7.4453125,0.63623046875,0.17626953125
14,test,,0.9363125562667847,80.375,80.375,2.50390625,2.50390625,2.369140625,2.369140625,561,10,7.629737648817171,8.296875,9.7578125,1.2412109375,0.1495361328125,3.32421875,3.265625,0.3542742481695378,6.65821148275179,3.5234375,7.91015625,0.529296875,0.235595703125,3.1852953424983985,2.072265625,7.34375,0.650390625,0.180419921875
15,test,,1.0101195573806763,79.8125,79.8125,2.4609375,2.4609375,2.34375,2.34375,555,10,7.613277143649074,8.203125,9.65625,1.23828125,0.150634765625,3.33203125,3.298828125,0.3501096692600565,6.65821148275179,3.587890625,7.6796875,0.5390625,0.241455078125,3.1852953424983985,2.126953125,7.1328125,0.66796875,0.1868896484375
