,max_len,channel,error_prob,noise,metric,value
4627,3,erasure,0.10,noise,pos_dis,0.06650162488222122
4628,3,erasure,0.10,no noise,pos_dis,0.09470164775848389
4629,3,erasure,0.10,noise,pos_dis,0.10888639837503433
4630,5,erasure,0.10,no noise,pos_dis,0.3366422951221466
4631,5,erasure,0.10,noise,pos_dis,0.37970852851867676
4632,5,erasure,0.10,no noise,pos_dis,0.04691553860902786
4633,5,erasure,0.10,noise,pos_dis,0.05721563100814819
4634,5,erasure,0.10,no noise,pos_dis,0.07389767467975616
4635,5,erasure,0.10,noise,pos_dis,0.09553173929452896
4636,5,erasure,0.10,no noise,pos_dis,0.12608647346496582
4637,5,erasure,0.10,noise,pos_dis,0.169008269906044
4638,5,erasure,0.10,no noise,pos_dis,0.27280566096305847
4639,5,erasure,0.10,noise,pos_dis,0.4178081154823303
4640,10,erasure,0.15,no noise,pos_dis,0.0017847453709691763
4641,10,erasure,0.15,noise,pos_dis,
4642,10,erasure,0.15,no noise,pos_dis,0.06817404925823212
4643,10,erasure,0.15,noise,pos_dis,0.08368658274412155
4644,10,erasure,0.15,no noise,pos_dis,0.02949010394513607
4645,10,erasure,0.15,noise,pos_dis,0.042324043810367584
4646,10,erasure,0.15,no noise,pos_dis,0.20494122803211212
4647,10,erasure,0.15,noise,pos_dis,0.25416141748428345
4648,10,erasure,0.15,no noise,pos_dis,0.11255721002817154
4649,10,erasure,0.15,noise,pos_dis,0.15299785137176514
4650,2,erasure,0.15,no noise,pos_dis,0.0037033730186522007
4651,2,erasure,0.15,noise,pos_dis,0.0009474629769101739
4652,2,erasure,0.15,no noise,pos_dis,0.023505182936787605
4653,2,erasure,0.15,noise,pos_dis,0.029417727142572403
4654,2,erasure,0.15,no noise,pos_dis,0.24189549684524536
4655,2,erasure,0.15,noise,pos_dis,0.3540915846824646
4656,2,erasure,0.15,no noise,pos_dis,0.023583414033055305
4657,2,erasure,0.15,noise,pos_dis,0.027265993878245354
4658,2,erasure,0.15,no noise,pos_dis,0.7847277522087097
4659,2,erasure,0.15,noise,pos_dis,0.9947343468666077
4660,3,erasure,0.15,no noise,pos_dis,0.15994766354560852
4661,3,erasure,0.15,noise,pos_dis,0.18227863311767578
4662,3,erasure,0.15,no noise,pos_dis,0.04819020628929138
4663,3,erasure,0.15,noise,pos_dis,0.05432046949863434
4664,3,erasure,0.15,no noise,pos_dis,0.2117161750793457
4665,3,erasure,0.15,noise,pos_dis,0.2104480266571045
4666,3,erasure,0.15,no noise,pos_dis,0.07011270523071289
4667,3,erasure,0.15,noise,pos_dis,0.07470941543579102
4668,3,erasure,0.15,no noise,pos_dis,0.0005239226156845689
4669,3,erasure,0.15,noise,pos_dis,
4670,5,erasure,0.15,no noise,pos_dis,0.14881233870983124
4671,5,erasure,0.15,noise,pos_dis,0.1929616630077362
4672,5,erasure,0.15,no noise,pos_dis,0.0021037133410573006
4673,5,erasure,0.15,noise,pos_dis,
4674,5,erasure,0.15,no noise,pos_dis,0.09905015677213669
4675,5,erasure,0.15,noise,pos_dis,0.10243910551071167
4676,5,erasure,0.15,no noise,pos_dis,0.19115236401557922
4677,5,erasure,0.15,noise,pos_dis,0.27025407552719116
4678,5,erasure,0.15,no noise,pos_dis,0.4022311568260193
4679,5,erasure,0.15,noise,pos_dis,0.6711956262588501
4680,10,erasure,0.20,no noise,pos_dis,0.000823209818918258
4681,10,erasure,0.20,noise,pos_dis,
4682,10,erasure,0.20,no noise,pos_dis,0.14597800374031067
4683,10,erasure,0.20,noise,pos_dis,0.17322000861167908
4684,10,erasure,0.20,no noise,pos_dis,
4685,10,erasure,0.20,noise,pos_dis,
4686,10,erasure,0.20,no noise,pos_dis,0.1085890680551529
4687,10,erasure,0.20,noise,pos_dis,0.1215919628739357
4688,10,erasure,0.20,no noise,pos_dis,0.11722920835018158
4689,10,erasure,0.20,noise,pos_dis,0.1967156082391739
4690,2,erasure,0.20,no noise,pos_dis,0.0206606425344944
4691,2,erasure,0.20,noise,pos_dis,0.019325215369462967
4692,2,erasure,0.20,no noise,pos_dis,0.022948794066905975
4693,2,erasure,0.20,noise,pos_dis,0.030919507145881653
4694,2,erasure,0.20,no noise,pos_dis,0.07624735683202744
4695,2,erasure,0.20,noise,pos_dis,0.07180274277925491
4696,2,erasure,0.20,no noise,pos_dis,0.04338395223021507
4697,2,erasure,0.20,noise,pos_dis,0.06040674075484276
4698,2,erasure,0.20,no noise,pos_dis,0.00046783190919086337
4699,2,erasure,0.20,noise,pos_dis,
4700,3,erasure,0.20,no noise,pos_dis,0.12730301916599274
4701,3,erasure,0.20,noise,pos_dis,0.13210967183113098
4702,3,erasure,0.20,no noise,pos_dis,0.05363698676228523
4703,3,erasure,0.20,noise,pos_dis,0.0744924545288086
4704,3,erasure,0.20,no noise,pos_dis,0.0014803766971454024
4705,3,erasure,0.20,noise,pos_dis,
4706,3,erasure,0.20,no noise,pos_dis,0.025525344535708427
4707,3,erasure,0.20,noise,pos_dis,0.03701876476407051
4708,3,erasure,0.20,no noise,pos_dis,
4709,3,erasure,0.20,noise,pos_dis,
4710,5,erasure,0.20,no noise,pos_dis,0.2109094113111496
4711,5,erasure,0.20,noise,pos_dis,0.3381958305835724
4712,5,erasure,0.20,no noise,pos_dis,0.3025197982788086
4713,5,erasure,0.20,noise,pos_dis,0.46979206800460815
4714,5,erasure,0.20,no noise,pos_dis,0.7361682653427124
4715,5,erasure,0.20,noise,pos_dis,0.9945626854896545
4716,5,erasure,0.20,no noise,pos_dis,0.1584489345550537
4717,5,erasure,0.20,noise,pos_dis,0.15787139534950256
4718,5,erasure,0.20,no noise,pos_dis,0.7262927889823914
4719,5,erasure,0.20,noise,pos_dis,0.9955691695213318
4720,10,erasure,0.25,no noise,pos_dis,0.02022002637386322
4721,10,erasure,0.25,noise,pos_dis,0.038891732692718506
4722,10,erasure,0.25,no noise,pos_dis,0.11535642296075821
4723,10,erasure,0.25,noise,pos_dis,0.17805731296539307
4724,10,erasure,0.25,no noise,pos_dis,0.08987067639827728
4725,10,erasure,0.25,noise,pos_dis,0.1525130569934845
4726,10,erasure,0.25,no noise,pos_dis,0.6505805253982544
4727,10,erasure,0.25,noise,pos_dis,0.8993213772773743
4728,10,erasure,0.25,no noise,pos_dis,0.11918102204799652
4729,10,erasure,0.25,noise,pos_dis,0.18403828144073486
4730,2,erasure,0.25,no noise,pos_dis,0.10107046365737915
4731,2,erasure,0.25,noise,pos_dis,0.13988767564296722
4732,2,erasure,0.25,no noise,pos_dis,0.0007261391147039831
4733,2,erasure,0.25,noise,pos_dis,8.548447658540681e-05
4734,2,erasure,0.25,no noise,pos_dis,0.038273222744464874
4735,2,erasure,0.25,noise,pos_dis,0.07491566240787506
4736,2,erasure,0.25,no noise,pos_dis,0.06667982041835785
4737,2,erasure,0.25,noise,pos_dis,0.09465645998716354
4738,2,erasure,0.25,no noise,pos_dis,0.36681172251701355
4739,2,erasure,0.25,noise,pos_dis,0.35460036993026733
4740,3,erasure,0.25,no noise,pos_dis,0.20762349665164948
4741,3,erasure,0.25,noise,pos_dis,0.3126334846019745
4742,3,erasure,0.25,no noise,pos_dis,0.08682511001825333
4743,3,erasure,0.25,noise,pos_dis,0.13120032846927643
4744,3,erasure,0.25,no noise,pos_dis,0.11970522254705429
4745,3,erasure,0.25,noise,pos_dis,0.16959236562252045
4746,3,erasure,0.25,no noise,pos_dis,0.03414439782500267
4747,3,erasure,0.25,noise,pos_dis,0.052512843161821365
4748,3,erasure,0.25,no noise,pos_dis,0.7186219692230225
4749,3,erasure,0.25,noise,pos_dis,0.9955691695213318
4750,5,erasure,0.25,no noise,pos_dis,0.14364802837371826
4751,5,erasure,0.25,noise,pos_dis,0.1341300904750824
4752,5,erasure,0.25,no noise,pos_dis,0.11613587290048599
4753,5,erasure,0.25,noise,pos_dis,0.12503163516521454
4754,5,erasure,0.25,no noise,pos_dis,0.174594908952713
4755,5,erasure,0.25,noise,pos_dis,0.15776140987873077
4756,5,erasure,0.25,no noise,pos_dis,0.12870493531227112
4757,5,erasure,0.25,noise,pos_dis,0.1488010585308075
4758,5,erasure,0.25,no noise,pos_dis,0.15881189703941345
4759,5,erasure,0.25,noise,pos_dis,0.2226894646883011
4760,10,erasure,0.30,no noise,pos_dis,0.2959420680999756
4761,10,erasure,0.30,noise,pos_dis,0.4229460656642914
4762,10,erasure,0.30,no noise,pos_dis,0.07841219753026962
4763,10,erasure,0.30,noise,pos_dis,0.08372017741203308
4764,10,erasure,0.30,no noise,pos_dis,0.0007233942160382867
4765,10,erasure,0.30,noise,pos_dis,
4766,10,erasure,0.30,no noise,pos_dis,0.1281401365995407
4767,10,erasure,0.30,noise,pos_dis,0.167526513338089
4768,10,erasure,0.30,no noise,pos_dis,0.11808812618255615
4769,10,erasure,0.30,noise,pos_dis,0.16278859972953796
4770,2,erasure,0.30,no noise,pos_dis,0.012348571792244911
4771,2,erasure,0.30,noise,pos_dis,0.01845335029065609
4772,2,erasure,0.30,no noise,pos_dis,0.08298422396183014
4773,2,erasure,0.30,noise,pos_dis,0.12408897280693054
4774,2,erasure,0.30,no noise,pos_dis,0.31352224946022034
4775,2,erasure,0.30,noise,pos_dis,0.6376844644546509
4776,2,erasure,0.30,no noise,pos_dis,0.025034921243786812
4777,2,erasure,0.30,noise,pos_dis,0.03446343168616295
4778,2,erasure,0.30,no noise,pos_dis,0.7023484706878662
4779,2,erasure,0.30,noise,pos_dis,0.9955691695213318
4780,3,erasure,0.30,no noise,pos_dis,0.04241791367530823
4781,3,erasure,0.30,noise,pos_dis,0.027801601216197014
4782,3,erasure,0.30,no noise,pos_dis,0.2662051022052765
4783,3,erasure,0.30,noise,pos_dis,0.44332370162010193
4784,3,erasure,0.30,no noise,pos_dis,0.1871294230222702
4785,3,erasure,0.30,noise,pos_dis,0.218690887093544
4786,3,erasure,0.30,no noise,pos_dis,0.03822244703769684
4787,3,erasure,0.30,noise,pos_dis,0.05408826097846031
4788,3,erasure,0.30,no noise,pos_dis,0.0011278897291049361
4789,3,erasure,0.30,noise,pos_dis,
4790,5,erasure,0.30,no noise,pos_dis,0.00018913570966105908
4791,5,erasure,0.30,noise,pos_dis,
4792,5,erasure,0.30,no noise,pos_dis,0.026775334030389786
4793,5,erasure,0.30,noise,pos_dis,0.04388219863176346
4794,5,erasure,0.30,no noise,pos_dis,0.10915566980838776
4795,5,erasure,0.30,noise,pos_dis,0.1818074882030487
4796,5,erasure,0.30,no noise,pos_dis,0.028932001441717148
4797,5,erasure,0.30,noise,pos_dis,0.03921525925397873
4798,5,erasure,0.30,no noise,pos_dis,0.6933743953704834
4799,5,erasure,0.30,noise,pos_dis,0.995569109916687
4800,10,symmetric,0.05,no noise,pos_dis,0.26363006234169006
4801,10,symmetric,0.05,noise,pos_dis,0.9945626854896545
4802,10,symmetric,0.05,no noise,pos_dis,0.11882078647613525
4803,10,symmetric,0.05,noise,pos_dis,0.15852248668670654
4804,10,symmetric,0.05,no noise,pos_dis,0.13995811343193054
4805,10,symmetric,0.05,noise,pos_dis,0.16488029062747955
4806,10,symmetric,0.05,no noise,pos_dis,0.09901139885187149
4807,10,symmetric,0.05,noise,pos_dis,0.13282687962055206
4808,10,symmetric,0.05,no noise,pos_dis,
4809,10,symmetric,0.05,noise,pos_dis,
4810,2,symmetric,0.05,no noise,pos_dis,0.46930190920829773
4811,2,symmetric,0.05,noise,pos_dis,0.6355687975883484
4812,2,symmetric,0.05,no noise,pos_dis,0.2856213450431824
4813,2,symmetric,0.05,noise,pos_dis,0.324688196182251
4814,2,symmetric,0.05,no noise,pos_dis,0.09439770877361298
4815,2,symmetric,0.05,noise,pos_dis,0.11111144721508026
4816,2,symmetric,0.05,no noise,pos_dis,0.09080582112073898
4817,2,symmetric,0.05,noise,pos_dis,0.11769980937242508
4818,2,symmetric,0.05,no noise,pos_dis,0.1229303702712059
4819,2,symmetric,0.05,noise,pos_dis,0.1488664597272873
4820,3,symmetric,0.05,no noise,pos_dis,0.6378923058509827
4821,3,symmetric,0.05,noise,pos_dis,0.7719125747680664
4822,3,symmetric,0.05,no noise,pos_dis,0.06945748627185822
4823,3,symmetric,0.05,noise,pos_dis,0.0732627660036087
4824,3,symmetric,0.05,no noise,pos_dis,0.07728537917137146
4825,3,symmetric,0.05,noise,pos_dis,0.09308243542909622
4826,3,symmetric,0.05,no noise,pos_dis,0.05818967893719673
4827,3,symmetric,0.05,noise,pos_dis,0.06895282864570618
4828,3,symmetric,0.05,no noise,pos_dis,0.3221564292907715
4829,3,symmetric,0.05,noise,pos_dis,0.4845653474330902
4830,5,symmetric,0.05,no noise,pos_dis,0.04252118989825249
4831,5,symmetric,0.05,noise,pos_dis,0.05010347440838814
4832,5,symmetric,0.05,no noise,pos_dis,0.10201740264892578
4833,5,symmetric,0.05,noise,pos_dis,0.1003742665052414
4834,5,symmetric,0.05,no noise,pos_dis,0.05701988935470581
4835,5,symmetric,0.05,noise,pos_dis,0.06920492649078369
4836,5,symmetric,0.05,no noise,pos_dis,0.09049919247627258
4837,5,symmetric,0.05,noise,pos_dis,0.12456732988357544
4838,5,symmetric,0.05,no noise,pos_dis,0.08412302285432816
4839,5,symmetric,0.05,noise,pos_dis,0.10442235320806503
4840,10,symmetric,0.10,no noise,pos_dis,0.08968843519687653
4841,10,symmetric,0.10,noise,pos_dis,0.19339397549629211
4842,10,symmetric,0.10,no noise,pos_dis,
4843,10,symmetric,0.10,noise,pos_dis,
4844,10,symmetric,0.10,no noise,pos_dis,0.050118692219257355
4845,10,symmetric,0.10,noise,pos_dis,0.06987034529447556
4846,10,symmetric,0.10,no noise,pos_dis,0.7095057368278503
4847,10,symmetric,0.10,noise,pos_dis,0.9992629885673523
4848,10,symmetric,0.10,no noise,pos_dis,
4849,10,symmetric,0.10,noise,pos_dis,
4850,2,symmetric,0.10,no noise,pos_dis,0.02195974998176098
4851,2,symmetric,0.10,noise,pos_dis,0.019563689827919006
4852,2,symmetric,0.10,no noise,pos_dis,0.18836098909378052
4853,2,symmetric,0.10,noise,pos_dis,0.31240013241767883
4854,2,symmetric,0.10,no noise,pos_dis,0.03377598896622658
4855,2,symmetric,0.10,noise,pos_dis,0.04652925580739975
4856,2,symmetric,0.10,no noise,pos_dis,0.08983704447746277
4857,2,symmetric,0.10,noise,pos_dis,0.09203434735536575
4858,2,symmetric,0.10,no noise,pos_dis,0.11657796055078506
4859,2,symmetric,0.10,noise,pos_dis,0.3721790611743927
4860,3,symmetric,0.10,no noise,pos_dis,0.40733107924461365
4861,3,symmetric,0.10,noise,pos_dis,0.7310391068458557
4862,3,symmetric,0.10,no noise,pos_dis,0.10288182646036148
4863,3,symmetric,0.10,noise,pos_dis,0.10419493913650513
4864,3,symmetric,0.10,no noise,pos_dis,0.132297083735466
4865,3,symmetric,0.10,noise,pos_dis,0.13441132009029388
4866,3,symmetric,0.10,no noise,pos_dis,0.042249735444784164
4867,3,symmetric,0.10,noise,pos_dis,0.08312711119651794
4868,3,symmetric,0.10,no noise,pos_dis,0.13048525154590607
4869,3,symmetric,0.10,noise,pos_dis,0.2215666025876999
4870,5,symmetric,0.10,no noise,pos_dis,0.020524529740214348
4871,5,symmetric,0.10,noise,pos_dis,0.03442394733428955
4872,5,symmetric,0.10,no noise,pos_dis,0.18722966313362122
4873,5,symmetric,0.10,noise,pos_dis,0.3057083487510681
4874,5,symmetric,0.10,no noise,pos_dis,0.08046814799308777
4875,5,symmetric,0.10,noise,pos_dis,0.10125365108251572
4876,5,symmetric,0.10,no noise,pos_dis,0.0531768798828125
4877,5,symmetric,0.10,noise,pos_dis,0.08814898133277893
4878,5,symmetric,0.10,no noise,pos_dis,0.08675752580165863
4879,5,symmetric,0.10,noise,pos_dis,0.13955989480018616
4880,10,symmetric,0.15,no noise,pos_dis,0.04933696240186691
4881,10,symmetric,0.15,noise,pos_dis,0.08416697382926941
4882,10,symmetric,0.15,no noise,pos_dis,0.0015844376757740974
4883,10,symmetric,0.15,noise,pos_dis,
4884,10,symmetric,0.15,no noise,pos_dis,0.0828593298792839
4885,10,symmetric,0.15,noise,pos_dis,0.18174873292446136
4886,10,symmetric,0.15,no noise,pos_dis,0.18406102061271667
4887,10,symmetric,0.15,noise,pos_dis,0.22210478782653809
4888,10,symmetric,0.15,no noise,pos_dis,
4889,10,symmetric,0.15,noise,pos_dis,
4890,2,symmetric,0.15,no noise,pos_dis,0.002744103316217661
4891,2,symmetric,0.15,noise,pos_dis,
4892,2,symmetric,0.15,no noise,pos_dis,0.27920112013816833
4893,2,symmetric,0.15,noise,pos_dis,0.6572499871253967
4894,2,symmetric,0.15,no noise,pos_dis,0.07703001797199249
4895,2,symmetric,0.15,noise,pos_dis,0.06785762310028076
4896,2,symmetric,0.15,no noise,pos_dis,0.17641094326972961
4897,2,symmetric,0.15,noise,pos_dis,0.1586753875017166
4898,2,symmetric,0.15,no noise,pos_dis,0.2715572714805603
4899,2,symmetric,0.15,noise,pos_dis,0.425289511680603
4900,3,symmetric,0.15,no noise,pos_dis,0.005340203642845154
4901,3,symmetric,0.15,noise,pos_dis,0.0005420016241259873
4902,3,symmetric,0.15,no noise,pos_dis,0.13093729317188263
4903,3,symmetric,0.15,noise,pos_dis,0.12838557362556458
4904,3,symmetric,0.15,no noise,pos_dis,0.14898920059204102
4905,3,symmetric,0.15,noise,pos_dis,0.17199157178401947
4906,3,symmetric,0.15,no noise,pos_dis,0.0385126955807209
4907,3,symmetric,0.15,noise,pos_dis,0.05475553497672081
4908,3,symmetric,0.15,no noise,pos_dis,0.27718108892440796
4909,3,symmetric,0.15,noise,pos_dis,0.6760303378105164
4910,5,symmetric,0.15,no noise,pos_dis,0.15575651824474335
4911,5,symmetric,0.15,noise,pos_dis,0.2969123423099518
4912,5,symmetric,0.15,no noise,pos_dis,0.050572074949741364
4913,5,symmetric,0.15,noise,pos_dis,0.07228478789329529
4914,5,symmetric,0.15,no noise,pos_dis,0.5306198596954346
4915,5,symmetric,0.15,noise,pos_dis,0.8209356069564819
4916,5,symmetric,0.15,no noise,pos_dis,0.08562277257442474
4917,5,symmetric,0.15,noise,pos_dis,0.1609559953212738
4918,5,symmetric,0.15,no noise,pos_dis,0.11513805389404297
4919,5,symmetric,0.15,noise,pos_dis,0.2641732692718506
4920,10,symmetric,0.20,no noise,pos_dis,0.08919104188680649
4921,10,symmetric,0.20,noise,pos_dis,0.18523135781288147
4922,10,symmetric,0.20,no noise,pos_dis,0.11154508590698242
4923,10,symmetric,0.20,noise,pos_dis,0.3225368857383728
4924,10,symmetric,0.20,no noise,pos_dis,0.0348488986492157
4925,10,symmetric,0.20,noise,pos_dis,0.05349145084619522
4926,10,symmetric,0.20,no noise,pos_dis,0.12172548472881317
4927,10,symmetric,0.20,noise,pos_dis,0.29276391863822937
4928,10,symmetric,0.20,no noise,pos_dis,
4929,10,symmetric,0.20,noise,pos_dis,
4930,2,symmetric,0.20,no noise,pos_dis,0.331396222114563
4931,2,symmetric,0.20,noise,pos_dis,0.9945626854896545
4932,2,symmetric,0.20,no noise,pos_dis,0.0013161554234102368
4933,2,symmetric,0.20,noise,pos_dis,
4934,2,symmetric,0.20,no noise,pos_dis,0.2345113605260849
4935,2,symmetric,0.20,noise,pos_dis,0.2918323278427124
4936,2,symmetric,0.20,no noise,pos_dis,0.014925884082913399
4937,2,symmetric,0.20,noise,pos_dis,0.03563186153769493
4938,2,symmetric,0.20,no noise,pos_dis,0.0005655393470078707
4939,2,symmetric,0.20,noise,pos_dis,
4940,3,symmetric,0.20,no noise,pos_dis,0.10435306280851364
4941,3,symmetric,0.20,noise,pos_dis,0.230989471077919
4942,3,symmetric,0.20,no noise,pos_dis,0.0953860804438591
4943,3,symmetric,0.20,noise,pos_dis,0.13583102822303772
4944,3,symmetric,0.20,no noise,pos_dis,0.09098916500806808
4945,3,symmetric,0.20,noise,pos_dis,0.1953621655702591
4946,3,symmetric,0.20,no noise,pos_dis,0.009461446665227413
4947,3,symmetric,0.20,noise,pos_dis,0.0018699824577197433
4948,3,symmetric,0.20,no noise,pos_dis,0.045113205909729004
4949,3,symmetric,0.20,noise,pos_dis,0.06562090665102005
4950,5,symmetric,0.20,no noise,pos_dis,0.5802335143089294
4951,5,symmetric,0.20,noise,pos_dis,0.9947343468666077
4952,5,symmetric,0.20,no noise,pos_dis,0.16192123293876648
4953,5,symmetric,0.20,noise,pos_dis,0.3341282904148102
4954,5,symmetric,0.20,no noise,pos_dis,
4955,5,symmetric,0.20,noise,pos_dis,
4956,5,symmetric,0.20,no noise,pos_dis,0.07011786103248596
4957,5,symmetric,0.20,noise,pos_dis,0.14805924892425537
4958,5,symmetric,0.20,no noise,pos_dis,0.2943958044052124
4959,5,symmetric,0.20,noise,pos_dis,0.3842531740665436
4960,10,symmetric,0.25,no noise,pos_dis,0.0004928999114781618
4961,10,symmetric,0.25,noise,pos_dis,
4962,10,symmetric,0.25,no noise,pos_dis,0.09428741037845612
4963,10,symmetric,0.25,noise,pos_dis,0.39079684019088745
4964,10,symmetric,0.25,no noise,pos_dis,
4965,10,symmetric,0.25,noise,pos_dis,
4966,10,symmetric,0.25,no noise,pos_dis,0.018902558833360672
4967,10,symmetric,0.25,noise,pos_dis,0.07815947383642197
4968,10,symmetric,0.25,no noise,pos_dis,
4969,10,symmetric,0.25,noise,pos_dis,
4970,2,symmetric,0.25,no noise,pos_dis,0.0031537131872028112
4971,2,symmetric,0.25,noise,pos_dis,
4972,2,symmetric,0.25,no noise,pos_dis,0.0006155762239359319
4973,2,symmetric,0.25,noise,pos_dis,
4974,2,symmetric,0.25,no noise,pos_dis,0.001530918525531888
4975,2,symmetric,0.25,noise,pos_dis,
4976,2,symmetric,0.25,no noise,pos_dis,0.001643832423724234
4977,2,symmetric,0.25,noise,pos_dis,
4978,2,symmetric,0.25,no noise,pos_dis,0.12267374247312546
4979,2,symmetric,0.25,noise,pos_dis,0.3516329526901245
4980,3,symmetric,0.25,no noise,pos_dis,0.0034873660188168287
4981,3,symmetric,0.25,noise,pos_dis,
4982,3,symmetric,0.25,no noise,pos_dis,0.09380557388067245
4983,3,symmetric,0.25,noise,pos_dis,0.2557772696018219
4984,3,symmetric,0.25,no noise,pos_dis,0.14031583070755005
4985,3,symmetric,0.25,noise,pos_dis,0.3162294030189514
4986,3,symmetric,0.25,no noise,pos_dis,0.10914057493209839
4987,3,symmetric,0.25,noise,pos_dis,0.1118045449256897
4988,3,symmetric,0.25,no noise,pos_dis,0.1711551398038864
4989,3,symmetric,0.25,noise,pos_dis,0.4890243709087372
4990,5,symmetric,0.25,no noise,pos_dis,0.1293882578611374
4991,5,symmetric,0.25,noise,pos_dis,0.15641944110393524
4992,5,symmetric,0.25,no noise,pos_dis,0.01901417039334774
4993,5,symmetric,0.25,noise,pos_dis,0.022807657718658447
4994,5,symmetric,0.25,no noise,pos_dis,0.19268865883350372
4995,5,symmetric,0.25,noise,pos_dis,0.1897699534893036
4996,5,symmetric,0.25,no noise,pos_dis,0.001382234855554998
4997,5,symmetric,0.25,noise,pos_dis,
4998,5,symmetric,0.25,no noise,pos_dis,
4999,5,symmetric,0.25,noise,pos_dis,
5000,10,symmetric,0.30,no noise,pos_dis,
5001,10,symmetric,0.30,noise,pos_dis,
5002,10,symmetric,0.30,no noise,pos_dis,0.18584613502025604
5003,10,symmetric,0.30,noise,pos_dis,0.35756388306617737
5004,10,symmetric,0.30,no noise,pos_dis,0.11190488189458847
5005,10,symmetric,0.30,noise,pos_dis,0.27536410093307495
5006,10,symmetric,0.30,no noise,pos_dis,
5007,10,symmetric,0.30,noise,pos_dis,
5008,10,symmetric,0.30,no noise,pos_dis,
5009,10,symmetric,0.30,noise,pos_dis,
5010,2,symmetric,0.30,no noise,pos_dis,0.3029947876930237
5011,2,symmetric,0.30,noise,pos_dis,0.39080166816711426
5012,2,symmetric,0.30,no noise,pos_dis,
5013,2,symmetric,0.30,noise,pos_dis,
5014,2,symmetric,0.30,no noise,pos_dis,0.04632307589054108
5015,2,symmetric,0.30,noise,pos_dis,0.10776246339082718
5016,2,symmetric,0.30,no noise,pos_dis,0.5500984191894531
5017,2,symmetric,0.30,noise,pos_dis,0.9945416450500488
5018,2,symmetric,0.30,no noise,pos_dis,0.0018861142452806234
5019,2,symmetric,0.30,noise,pos_dis,
5020,3,symmetric,0.30,no noise,pos_dis,0.22527633607387543
5021,3,symmetric,0.30,noise,pos_dis,0.9947343468666077
5022,3,symmetric,0.30,no noise,pos_dis,
5023,3,symmetric,0.30,noise,pos_dis,
5024,3,symmetric,0.30,no noise,pos_dis,0.0008047246956266463
5025,3,symmetric,0.30,noise,pos_dis,
5026,3,symmetric,0.30,no noise,pos_dis,0.0023233189713209867
5027,3,symmetric,0.30,noise,pos_dis,
5028,3,symmetric,0.30,no noise,pos_dis,0.15777499973773956
5029,3,symmetric,0.30,noise,pos_dis,0.6576598882675171
5030,5,symmetric,0.30,no noise,pos_dis,0.0008882227120921016
5031,5,symmetric,0.30,noise,pos_dis,
5032,5,symmetric,0.30,no noise,pos_dis,0.07746802270412445
5033,5,symmetric,0.30,noise,pos_dis,0.10479769855737686
5034,5,symmetric,0.30,no noise,pos_dis,0.0954359769821167
5035,5,symmetric,0.30,noise,pos_dis,0.1199878603219986
5036,5,symmetric,0.30,no noise,pos_dis,0.004668326582759619
5037,5,symmetric,0.30,noise,pos_dis,0.020906275138258934
5038,5,symmetric,0.30,no noise,pos_dis,0.0819815918803215
5039,5,symmetric,0.30,noise,pos_dis,0.21537189185619354
5040,10,deletion,0.0,no noise,bos_dis,0.12629416584968567
5041,10,deletion,0.0,noise,bos_dis,0.12629416584968567
5042,10,deletion,0.0,no noise,bos_dis,
5043,10,deletion,0.0,noise,bos_dis,
5044,10,deletion,0.0,no noise,bos_dis,0.33354127407073975
5045,10,deletion,0.0,noise,bos_dis,0.33354127407073975
5046,10,deletion,0.0,no noise,bos_dis,0.07365471124649048
5047,10,deletion,0.0,noise,bos_dis,0.07365471124649048
5048,10,deletion,0.0,no noise,bos_dis,
5049,10,deletion,0.0,noise,bos_dis,
5050,2,deletion,0.0,no noise,bos_dis,0.9945626854896545
5051,2,deletion,0.0,noise,bos_dis,0.9945626854896545
5052,2,deletion,0.0,no noise,bos_dis,0.1697101593017578
5053,2,deletion,0.0,noise,bos_dis,0.1697101593017578
5054,2,deletion,0.0,no noise,bos_dis,0.03130747377872467
5055,2,deletion,0.0,noise,bos_dis,0.03130747377872467
5056,2,deletion,0.0,no noise,bos_dis,0.23977304995059967
5057,2,deletion,0.0,noise,bos_dis,0.23977304995059967
5058,2,deletion,0.0,no noise,bos_dis,0.04196646437048912
5059,2,deletion,0.0,noise,bos_dis,0.04196646437048912
5060,3,deletion,0.0,no noise,bos_dis,
5061,3,deletion,0.0,noise,bos_dis,
5062,3,deletion,0.0,no noise,bos_dis,0.25062480568885803
5063,3,deletion,0.0,noise,bos_dis,0.25062480568885803
5064,3,deletion,0.0,no noise,bos_dis,0.11610764265060425
5065,3,deletion,0.0,noise,bos_dis,0.11610764265060425
5066,3,deletion,0.0,no noise,bos_dis,0.08756881952285767
5067,3,deletion,0.0,noise,bos_dis,0.08756881952285767
5068,3,deletion,0.0,no noise,bos_dis,0.08329234272241592
5069,3,deletion,0.0,noise,bos_dis,0.08329234272241592
5070,5,deletion,0.0,no noise,bos_dis,0.09277290105819702
5071,5,deletion,0.0,noise,bos_dis,0.09277290105819702
5072,5,deletion,0.0,no noise,bos_dis,0.037708036601543427
5073,5,deletion,0.0,noise,bos_dis,0.037708036601543427
5074,5,deletion,0.0,no noise,bos_dis,0.137398362159729
5075,5,deletion,0.0,noise,bos_dis,0.137398362159729
5076,5,deletion,0.0,no noise,bos_dis,0.2770129144191742
5077,5,deletion,0.0,noise,bos_dis,0.2770129144191742
